data_hora;posto;modelo;serie;resultado;vazamento;limite;unidade;motivo;turno;reteste
2026-07-30 19:21:06;Cabeçote;1.5 Turbo;USI104513;OK;1,50;4;cc/min;;2;N
2026-07-30 19:22:01;Bloco;1.5;USI101768;OK;0,86;5;cc/min;;2;N
2026-07-30 19:22:07;Leak Zero;1.5;MON107045;OK;0,57;3;cc/min;;2;N
2026-07-30 19:23:09;Water Leak;1.5 Turbo;MON109451;OK;2,77;6;cc/min;;2;N
2026-07-30 19:23:09;Water Leak;1.5;MON109445;OK;1,85;6;cc/min;;2;N
2026-07-30 19:23:47;Cabeçote;1.0;USI104504;OK;1,37;4;cc/min;;2;N
2026-07-30 19:23:50;Cabeçote;1.0;USI104530;OK;2,22;4;cc/min;;2;N
2026-07-30 19:23:50;Water Leak;1.0;MON109427;OK;3,33;6;cc/min;;2;N
2026-07-30 19:24:23;Bloco;1.5 Turbo;USI101761;OK;0,90;5;cc/min;;2;N
2026-07-30 19:24:24;Water Leak;1.5 Turbo;MON109449;OK;1,95;6;cc/min;;2;N
2026-07-30 19:24:26;Cabeçote;1.5 Turbo;USI104514;OK;1,98;4;cc/min;;2;N
2026-07-30 19:24:28;Cabeçote;1.0;USI104507;OK;2,55;4;cc/min;;2;N
2026-07-30 19:24:38;Cabeçote;1.5;USI104498;OK;2,76;4;cc/min;;2;N
2026-07-30 19:24:38;Water Leak;1.5;MON109456;OK;4,14;6;cc/min;;2;N
2026-07-30 19:24:42;Leak Zero;1.0;MON107029;OK;1,26;3;cc/min;;2;N
2026-07-30 19:24:42;Leak Zero;1.5 Turbo;MON107036;OK;1,89;3;cc/min;;2;N
2026-07-30 19:24:43;Leak Zero;1.0;MON107035;OK;1,15;3;cc/min;;2;N
2026-07-30 19:24:46;Leak Zero;1.0;MON107028;OK;2,04;3;cc/min;;2;N
2026-07-30 19:25:11;Cabeçote;1.5 Turbo;USI104515;OK;2,07;4;cc/min;;2;N
2026-07-30 19:25:14;Leak Zero;1.0;MON107032;OK;0,76;3;cc/min;;2;N
2026-07-30 19:25:16;Cabeçote;1.5 Turbo;USI104505;OK;1,69;4;cc/min;;2;N
2026-07-30 19:26:02;Bloco;1.5 Turbo;USI101752;OK;1,08;5;cc/min;;2;N
2026-07-30 19:26:05;Leak Zero;1.5;MON107037;OK;1,74;3;cc/min;;2;N
2026-07-30 19:26:26;Water Leak;1.5;MON109440;OK;3,22;6;cc/min;;2;N
2026-07-30 19:27:27;Bloco;1.5;USI101766;OK;2,95;5;cc/min;;2;N
2026-07-30 19:27:59;Water Leak;1.5 Turbo;MON109442;OK;3,08;6;cc/min;;2;N
2026-07-30 19:28:23;Cabeçote;1.5;USI104520;OK;2,91;4;cc/min;;2;N
2026-07-30 19:28:23;Water Leak;1.5;MON109417;OK;4,36;6;cc/min;;2;N
2026-07-30 19:28:30;Water Leak;1.5 Turbo;MON109434;OK;4,44;6;cc/min;;2;N
2026-07-30 19:29:22;Cabeçote;1.5;USI104516;OK;2,67;4;cc/min;;2;N
2026-07-30 19:29:53;Water Leak;1.0;MON109444;OK;1,65;6;cc/min;;2;N
2026-07-30 19:30:11;Bloco;1.0;USI101753;OK;3,50;5;cc/min;;2;N
2026-07-30 19:31:21;Leak Zero;1.5;MON107048;OK;1,17;3;cc/min;;2;N
2026-07-30 19:31:21;Water Leak;1.5 Turbo;MON109438;OK;1,84;6;cc/min;;2;N
2026-07-30 19:31:21;Water Leak;1.5 Turbo;MON109439;OK;1,26;6;cc/min;;2;N
2026-07-30 19:31:33;Cabeçote;1.5;USI104525;OK;2,59;4;cc/min;;2;N
2026-07-30 19:31:33;Water Leak;1.5;MON109422;OK;3,88;6;cc/min;;2;N
2026-07-30 19:31:52;Cabeçote;1.5 Turbo;USI104528;OK;1,73;4;cc/min;;2;N
2026-07-30 19:31:52;Water Leak;1.5 Turbo;MON109425;OK;2,60;6;cc/min;;2;N
2026-07-30 19:31:57;Bloco;1.0;USI101749;OK;2,56;5;cc/min;;2;N
2026-07-30 19:32:36;Bloco;1.5;USI101750;OK;1,93;5;cc/min;;2;N
2026-07-30 19:32:44;Cabeçote;1.5 Turbo;USI104519;OK;1,01;4;cc/min;;2;N
2026-07-30 19:32:51;Cabeçote;1.5 Turbo;USI104529;OK;1,42;4;cc/min;;2;N
2026-07-30 19:32:51;Water Leak;1.5 Turbo;MON109426;OK;2,13;6;cc/min;;2;N
2026-07-30 19:33:05;Bloco;1.0;USI101736;OK;1,43;5;cc/min;;2;N
2026-07-30 19:33:05;Cabeçote;1.0;USI104492;OK;1,15;4;cc/min;;2;N
2026-07-30 19:33:07;Cabeçote;1.5 Turbo;USI104522;OK;0,71;4;cc/min;;2;N
2026-07-30 19:33:07;Water Leak;1.5 Turbo;MON109419;OK;1,07;6;cc/min;;2;N
2026-07-30 19:33:14;Cabeçote;1.0;USI104527;NOK;7,16;4;cc/min;Galeria de água;2;N
2026-07-30 19:33:14;Water Leak;1.0;MON109424;NOK;10,74;6;cc/min;Carcaça do termostato;2;N
2026-07-30 19:33:22;Leak Zero;1.5;MON107039;OK;1,29;3;cc/min;;2;N
2026-07-30 19:33:45;Bloco;1.5 Turbo;USI101745;OK;3,23;5;cc/min;;2;N
2026-07-30 19:33:50;Bloco;1.5 Turbo;USI101737;OK;2,45;5;cc/min;;2;N
2026-07-30 19:33:50;Cabeçote;1.5 Turbo;USI104493;OK;1,96;4;cc/min;;2;N
2026-07-30 19:35:56;Water Leak;1.5;MON109448;OK;2,11;6;cc/min;;2;N
2026-07-30 19:36:00;Bloco;1.5 Turbo;USI101755;OK;3,29;5;cc/min;;2;N
2026-07-30 19:37:07;Bloco;1.5;USI101748;OK;2,48;5;cc/min;;2;N
2026-07-30 19:37:32;Cabeçote;1.5;USI104503;OK;1,41;4;cc/min;;2;N
2026-07-30 19:37:59;Water Leak;1.0;MON109433;OK;3,26;6;cc/min;;2;N
2026-07-30 19:38:22;Bloco;1.5;USI101733;OK;2,04;5;cc/min;;2;N
2026-07-30 19:38:47;Cabeçote;1.5;USI104501;OK;1,54;4;cc/min;;2;N
2026-07-30 19:38:48;Bloco;1.5 Turbo;USI101770;OK;2,28;5;cc/min;;2;N
2026-07-30 19:39:04;Leak Zero;1.0;MON107043;OK;1,86;3;cc/min;;2;N
2026-07-30 19:39:28;Water Leak;1.5;MON109431;OK;1,56;6;cc/min;;2;N
2026-07-30 19:39:52;Cabeçote;1.5;USI104511;OK;2,76;4;cc/min;;2;N
2026-07-30 19:40:06;Leak Zero;1.0;MON107025;OK;1,79;3;cc/min;;2;N
2026-07-30 19:40:22;Leak Zero;1.0;MON107051;OK;2,09;3;cc/min;;2;N
2026-07-30 19:40:33;Leak Zero;1.5;MON107047;OK;0,90;3;cc/min;;2;N
2026-07-30 19:41:51;Leak Zero;1.5 Turbo;MON107044;OK;0,87;3;cc/min;;2;N
2026-07-30 19:42:03;Bloco;1.5;USI101758;OK;2,52;5;cc/min;;2;N
2026-07-30 19:42:10;Bloco;1.0;USI101740;OK;1,23;5;cc/min;;2;N
2026-07-30 19:42:42;Bloco;1.5 Turbo;USI101754;OK;0,80;5;cc/min;;2;N
2026-07-30 19:43:07;Cabeçote;1.0;USI104523;OK;1,92;4;cc/min;;2;N
2026-07-30 19:43:07;Water Leak;1.0;MON109420;OK;2,88;6;cc/min;;2;N
2026-07-30 19:43:37;Leak Zero;1.5;MON107026;OK;0,73;3;cc/min;;2;N
2026-07-30 19:43:39;Bloco;1.5 Turbo;USI101763;NOK;12,05;5;cc/min;Galeria de água;2;N
2026-07-30 19:44:00;Cabeçote;1.5 Turbo;USI104509;OK;2,52;4;cc/min;;2;N
2026-07-30 19:44:19;Bloco;1.5;USI101746;OK;1,18;5;cc/min;;2;N
2026-07-30 19:44:40;Leak Zero;1.5 Turbo;MON107049;OK;1,51;3;cc/min;;2;N
2026-07-30 19:46:03;Water Leak;1.5 Turbo;MON109441;OK;2,18;6;cc/min;;2;N
2026-07-30 19:46:32;Leak Zero;1.5 Turbo;MON107019;OK;1,26;3;cc/min;;2;N
2026-07-30 19:46:46;Cabeçote;1.5;USI104526;OK;1,83;4;cc/min;;2;N
2026-07-30 19:46:46;Water Leak;1.5;MON109423;OK;2,75;6;cc/min;;2;N
2026-07-30 19:46:50;Bloco;1.5;USI101765;OK;3,06;5;cc/min;;2;N
2026-07-30 19:47:01;Leak Zero;1.5;MON107046;OK;2,04;3;cc/min;;2;N
2026-07-30 19:47:11;Leak Zero;1.5;MON107027;OK;0,59;3;cc/min;;2;N
2026-07-30 19:49:03;Leak Zero;1.5 Turbo;MON107052;OK;0,49;3;cc/min;;2;N
2026-07-30 19:49:25;Leak Zero;1.5;MON107071;OK;1,15;3;cc/min;;2;N
2026-07-30 19:49:56;Water Leak;1.0;MON109465;OK;3,37;6;cc/min;;2;N
2026-07-30 19:50:46;Water Leak;1.5;MON109462;OK;3,51;6;cc/min;;2;N
2026-07-30 19:51:12;Water Leak;1.5 Turbo;MON109482;OK;2,73;6;cc/min;;2;N
2026-07-30 19:52:15;Leak Zero;1.5 Turbo;MON107073;OK;2,15;3;cc/min;;2;N
2026-07-30 19:52:19;Bloco;1.5 Turbo;USI101784;OK;2,86;5;cc/min;;2;N
2026-07-30 19:52:19;Cabeçote;1.5 Turbo;USI104539;OK;2,29;4;cc/min;;2;N
2026-07-30 19:53:12;Cabeçote;1.0;USI104572;OK;1,88;4;cc/min;;2;N
2026-07-30 19:53:24;Bloco;1.5;USI101781;OK;3,44;5;cc/min;;2;N
2026-07-30 19:53:24;Cabeçote;1.5;USI104536;OK;2,75;4;cc/min;;2;N
2026-07-30 19:53:29;Bloco;1.5 Turbo;USI101803;OK;1,45;5;cc/min;;2;N
2026-07-30 19:53:29;Cabeçote;1.5 Turbo;USI104558;OK;1,16;4;cc/min;;2;N
2026-07-30 19:53:47;Bloco;1.5 Turbo;USI101799;OK;1,72;5;cc/min;;2;N
2026-07-30 19:53:47;Cabeçote;1.5 Turbo;USI104554;OK;1,38;4;cc/min;;2;N
2026-07-30 19:54:17;Leak Zero;1.0;MON107082;OK;1,46;3;cc/min;;2;N
2026-07-30 19:55:14;Cabeçote;1.0;USI104527;OK;2,00;4;cc/min;;2;S
2026-07-30 19:55:14;Water Leak;1.0;MON109424;OK;3,00;6;cc/min;;2;S
2026-07-30 19:56:59;Bloco;1.5 Turbo;USI101802;OK;2,53;5;cc/min;;2;N
2026-07-30 19:56:59;Cabeçote;1.5 Turbo;USI104557;OK;2,02;4;cc/min;;2;N
2026-07-30 19:57:51;Water Leak;1.5 Turbo;MON109458;OK;4,21;6;cc/min;;2;N
2026-07-30 19:58:19;Bloco;1.5;USI101798;OK;1,79;5;cc/min;;2;N
2026-07-30 19:58:19;Cabeçote;1.5;USI104553;OK;1,44;4;cc/min;;2;N
2026-07-30 19:58:44;Leak Zero;1.5;MON107090;OK;0,45;3;cc/min;;2;N
2026-07-30 19:59:18;Bloco;1.5 Turbo;USI101804;OK;1,02;5;cc/min;;2;N
2026-07-30 19:59:18;Cabeçote;1.5 Turbo;USI104559;OK;0,81;4;cc/min;;2;N
2026-07-30 20:01:07;Water Leak;1.5;MON109464;OK;3,12;6;cc/min;;2;N
2026-07-30 20:01:39;Leak Zero;1.5 Turbo;MON107054;OK;1,60;3;cc/min;;2;N
2026-07-30 20:01:50;Leak Zero;1.0;MON107057;OK;1,07;3;cc/min;;2;N
2026-07-30 20:02:44;Leak Zero;1.5 Turbo;MON107086;OK;1,82;3;cc/min;;2;N
2026-07-30 20:03:00;Leak Zero;1.5 Turbo;MON107079;OK;0,72;3;cc/min;;2;N
2026-07-30 20:03:03;Leak Zero;1.5;MON107093;OK;1,86;3;cc/min;;2;N
2026-07-30 20:03:07;Bloco;1.5 Turbo;USI101816;OK;2,03;5;cc/min;;2;N
2026-07-30 20:03:07;Cabeçote;1.5 Turbo;USI104571;OK;1,63;4;cc/min;;2;N
2026-07-30 20:03:40;Bloco;1.0;USI101790;OK;2,79;5;cc/min;;2;N
2026-07-30 20:03:40;Cabeçote;1.0;USI104545;OK;2,23;4;cc/min;;2;N
2026-07-30 20:03:54;Leak Zero;1.0;MON107091;OK;1,73;3;cc/min;;2;N
2026-07-30 20:04:03;Bloco;1.5;USI101788;OK;2,69;5;cc/min;;2;N
2026-07-30 20:04:03;Cabeçote;1.5;USI104543;OK;2,16;4;cc/min;;2;N
2026-07-30 20:04:04;Cabeçote;1.5;USI104574;OK;2,04;4;cc/min;;2;N
2026-07-30 20:04:14;Leak Zero;1.0;MON107064;OK;1,52;3;cc/min;;2;N
2026-07-30 20:04:18;Bloco;1.0;USI101783;OK;0,91;5;cc/min;;2;N
2026-07-30 20:04:18;Cabeçote;1.0;USI104538;OK;0,73;4;cc/min;;2;N
2026-07-30 20:04:50;Bloco;1.0;USI101794;OK;3,09;5;cc/min;;2;N
2026-07-30 20:04:50;Cabeçote;1.0;USI104549;OK;2,47;4;cc/min;;2;N
2026-07-30 20:05:11;Bloco;1.5;USI101776;OK;3,52;5;cc/min;;2;N
2026-07-30 20:05:11;Bloco;1.5;USI101787;OK;3,60;5;cc/min;;2;N
2026-07-30 20:05:11;Cabeçote;1.5;USI104542;OK;2,88;4;cc/min;;2;N
2026-07-30 20:05:45;Water Leak;1.0;MON109481;OK;2,51;6;cc/min;;2;N
2026-07-30 20:06:59;Water Leak;1.5;MON109485;OK;3,39;6;cc/min;;2;N
2026-07-30 20:07:03;Leak Zero;1.5;MON107072;OK;0,87;3;cc/min;;2;N
2026-07-30 20:08:34;Bloco;1.5;USI101795;OK;2,52;5;cc/min;;2;N
2026-07-30 20:08:34;Cabeçote;1.5;USI104550;OK;2,01;4;cc/min;;2;N
2026-07-30 20:08:35;Leak Zero;1.5;MON107089;OK;1,04;3;cc/min;;2;N
2026-07-30 20:08:37;Bloco;1.0;USI101775;OK;1,14;5;cc/min;;2;N
2026-07-30 20:08:38;Leak Zero;1.5 Turbo;MON107068;OK;1,53;3;cc/min;;2;N
2026-07-30 20:09:32;Water Leak;1.0;MON109488;OK;2,07;6;cc/min;;2;N
2026-07-30 20:09:59;Leak Zero;1.5;MON107088;OK;2,13;3;cc/min;;2;N
2026-07-30 20:10:59;Leak Zero;1.5;MON107066;OK;1,25;3;cc/min;;2;N
2026-07-30 20:12:16;Bloco;1.5 Turbo;USI101807;OK;3,17;5;cc/min;;2;N
2026-07-30 20:12:16;Cabeçote;1.5 Turbo;USI104562;OK;2,54;4;cc/min;;2;N
2026-07-30 20:14:36;Bloco;1.0;USI101779;OK;1,53;5;cc/min;;2;N
2026-07-30 20:14:36;Cabeçote;1.0;USI104534;OK;1,23;4;cc/min;;2;N
2026-07-30 20:14:37;Bloco;1.0;USI101792;OK;1,01;5;cc/min;;2;N
2026-07-30 20:14:37;Cabeçote;1.0;USI104547;OK;0,81;4;cc/min;;2;N
2026-07-30 20:14:48;Water Leak;1.0;MON109474;OK;1,20;6;cc/min;;2;N
2026-07-30 20:14:59;Leak Zero;1.0;MON107083;OK;0,68;3;cc/min;;2;N
2026-07-30 20:15:57;Bloco;1.0;USI101801;OK;1,49;5;cc/min;;2;N
2026-07-30 20:15:57;Cabeçote;1.0;USI104556;OK;1,19;4;cc/min;;2;N
2026-07-30 20:16:14;Bloco;1.0;USI101791;OK;2,45;5;cc/min;;2;N
2026-07-30 20:16:14;Cabeçote;1.0;USI104546;OK;1,96;4;cc/min;;2;N
2026-07-30 20:16:51;Bloco;1.5;USI101777;OK;3,46;5;cc/min;;2;N
2026-07-30 20:17:10;Bloco;1.5;USI101811;OK;2,52;5;cc/min;;2;N
2026-07-30 20:17:10;Cabeçote;1.5;USI104566;OK;2,01;4;cc/min;;2;N
2026-07-30 20:17:28;Water Leak;1.5 Turbo;MON109487;OK;3,78;6;cc/min;;2;N
2026-07-30 20:18:21;Water Leak;1.5 Turbo;MON109466;OK;4,12;6;cc/min;;2;N
2026-07-30 20:18:27;Bloco;1.0;USI101786;OK;2,62;5;cc/min;;2;N
2026-07-30 20:18:27;Cabeçote;1.0;USI104541;OK;2,09;4;cc/min;;2;N
2026-07-30 20:18:34;Water Leak;1.5 Turbo;MON109483;OK;3,46;6;cc/min;;2;N
2026-07-30 20:19:36;Water Leak;1.5 Turbo;MON109484;OK;4,46;6;cc/min;;2;N
2026-07-30 20:19:54;Leak Zero;1.5;MON107065;OK;1,69;3;cc/min;;2;N
2026-07-30 20:22:07;Water Leak;1.5;MON109469;OK;1,15;6;cc/min;;2;N
2026-07-30 20:22:31;Water Leak;1.0;MON109486;OK;3,47;6;cc/min;;2;N
2026-07-30 20:23:08;Water Leak;1.0;MON109478;OK;3,02;6;cc/min;;2;N
2026-07-30 20:23:09;Leak Zero;1.5 Turbo;MON107087;OK;1,39;3;cc/min;;2;N
2026-07-30 20:23:09;Leak Zero;1.5;MON107081;OK;0,92;3;cc/min;;2;N
2026-07-30 20:23:50;Leak Zero;1.0;MON107063;OK;1,66;3;cc/min;;2;N
2026-07-30 20:24:24;Leak Zero;1.5 Turbo;MON107085;OK;0,97;3;cc/min;;2;N
2026-07-30 20:24:38;Leak Zero;1.5;MON107092;OK;2,07;3;cc/min;;2;N
2026-07-30 20:24:39;Bloco;1.0;USI101785;OK;2,86;5;cc/min;;2;N
2026-07-30 20:24:39;Cabeçote;1.0;USI104540;OK;2,29;4;cc/min;;2;N
2026-07-30 20:24:42;Water Leak;1.5 Turbo;MON109460;OK;3,78;6;cc/min;;2;N
2026-07-30 20:24:43;Water Leak;1.0;MON109459;OK;2,29;6;cc/min;;2;N
2026-07-30 20:25:03;Bloco;1.5 Turbo;USI101778;OK;2,34;5;cc/min;;2;N
2026-07-30 20:25:03;Cabeçote;1.5 Turbo;USI104533;OK;1,87;4;cc/min;;2;N
2026-07-30 20:26:02;Bloco;1.5 Turbo;USI101812;OK;1,08;5;cc/min;;2;N
2026-07-30 20:26:02;Cabeçote;1.5 Turbo;USI104567;OK;0,86;4;cc/min;;2;N
2026-07-30 20:26:05;Water Leak;1.5;MON109461;OK;3,47;6;cc/min;;2;N
2026-07-30 20:26:26;Leak Zero;1.5;MON107076;OK;1,61;3;cc/min;;2;N
2026-07-30 20:27:59;Leak Zero;1.5 Turbo;MON107078;OK;1,54;3;cc/min;;2;N
2026-07-30 20:28:23;Leak Zero;1.5;MON107053;OK;2,18;3;cc/min;;2;N
2026-07-30 20:28:30;Leak Zero;1.5 Turbo;MON107070;OK;2,22;3;cc/min;;2;N
2026-07-30 20:29:33;Water Leak;1.0;MON109489;OK;1,87;6;cc/min;;2;N
2026-07-30 20:29:53;Leak Zero;1.0;MON107080;OK;0,83;3;cc/min;;2;N
2026-07-30 20:30:11;Bloco;1.0;USI101813;OK;3,50;5;cc/min;;2;N
2026-07-30 20:30:11;Cabeçote;1.0;USI104568;OK;2,80;4;cc/min;;2;N
2026-07-30 20:30:32;Bloco;1.5 Turbo;USI101772;OK;1,70;5;cc/min;;2;N
2026-07-30 20:31:21;Leak Zero;1.5 Turbo;MON107074;OK;0,92;3;cc/min;;2;N
2026-07-30 20:31:21;Leak Zero;1.5 Turbo;MON107075;OK;0,63;3;cc/min;;2;N
2026-07-30 20:31:21;Water Leak;1.5;MON109472;OK;2,33;6;cc/min;;2;N
2026-07-30 20:31:33;Leak Zero;1.5;MON107058;OK;1,94;3;cc/min;;2;N
2026-07-30 20:31:52;Leak Zero;1.5 Turbo;MON107061;OK;1,30;3;cc/min;;2;N
2026-07-30 20:31:57;Bloco;1.0;USI101809;OK;2,56;5;cc/min;;2;N
2026-07-30 20:31:57;Bloco;1.5 Turbo;USI101773;OK;3,62;5;cc/min;;2;N
2026-07-30 20:31:57;Cabeçote;1.0;USI104564;OK;2,05;4;cc/min;;2;N
2026-07-30 20:32:21;Water Leak;1.5;MON109477;OK;3,64;6;cc/min;;2;N
2026-07-30 20:32:36;Bloco;1.5;USI101810;OK;1,93;5;cc/min;;2;N
2026-07-30 20:32:36;Cabeçote;1.5;USI104565;OK;1,54;4;cc/min;;2;N
2026-07-30 20:32:51;Leak Zero;1.5 Turbo;MON107062;OK;1,06;3;cc/min;;2;N
2026-07-30 20:33:05;Bloco;1.0;USI101796;OK;1,43;5;cc/min;;2;N
2026-07-30 20:33:05;Cabeçote;1.0;USI104551;OK;1,15;4;cc/min;;2;N
2026-07-30 20:33:07;Leak Zero;1.5 Turbo;MON107055;OK;0,53;3;cc/min;;2;N
2026-07-30 20:33:07;Water Leak;1.5 Turbo;MON109480;OK;4,05;6;cc/min;;2;N
2026-07-30 20:33:14;Leak Zero;1.0;MON107060;NOK;5,37;3;cc/min;Cárter;2;N
2026-07-30 20:33:22;Water Leak;1.5;MON109463;OK;2,58;6;cc/min;;2;N
2026-07-30 20:33:45;Bloco;1.5 Turbo;USI101805;OK;3,23;5;cc/min;;2;N
2026-07-30 20:33:45;Cabeçote;1.5 Turbo;USI104560;OK;2,59;4;cc/min;;2;N
2026-07-30 20:33:50;Bloco;1.5 Turbo;USI101797;OK;2,45;5;cc/min;;2;N
2026-07-30 20:33:50;Cabeçote;1.5 Turbo;USI104552;OK;1,96;4;cc/min;;2;N
2026-07-30 20:35:18;Water Leak;1.5 Turbo;MON109479;OK;3,06;6;cc/min;;2;N
2026-07-30 20:35:56;Leak Zero;1.5;MON107084;OK;1,05;3;cc/min;;2;N
2026-07-30 20:36:00;Bloco;1.5 Turbo;USI101815;OK;3,29;5;cc/min;;2;N
2026-07-30 20:36:00;Cabeçote;1.5 Turbo;USI104570;OK;2,63;4;cc/min;;2;N
2026-07-30 20:37:02;Bloco;1.5;USI101774;OK;1,50;5;cc/min;;2;N
2026-07-30 20:37:07;Bloco;1.5;USI101808;OK;2,48;5;cc/min;;2;N
2026-07-30 20:37:07;Cabeçote;1.5;USI104563;OK;1,99;4;cc/min;;2;N
2026-07-30 20:37:59;Leak Zero;1.0;MON107069;OK;1,63;3;cc/min;;2;N
2026-07-30 20:38:22;Bloco;1.5;USI101793;OK;2,04;5;cc/min;;2;N
2026-07-30 20:38:22;Cabeçote;1.5;USI104548;OK;1,64;4;cc/min;;2;N
2026-07-30 20:39:04;Water Leak;1.0;MON109467;OK;3,71;6;cc/min;;2;N
2026-07-30 20:39:28;Leak Zero;1.5;MON107067;OK;0,78;3;cc/min;;2;N
2026-07-30 20:40:22;Water Leak;1.0;MON109475;OK;4,17;6;cc/min;;2;N
2026-07-30 20:40:33;Water Leak;1.5;MON109471;OK;1,80;6;cc/min;;2;N
2026-07-30 20:41:19;Bloco;1.0;USI101782;NOK;14,21;5;cc/min;Face de fogo;2;N
2026-07-30 20:41:19;Cabeçote;1.0;USI104537;NOK;11,37;4;cc/min;Guia de válvula;2;N
2026-07-30 20:41:51;Water Leak;1.5 Turbo;MON109468;OK;1,74;6;cc/min;;2;N
2026-07-30 20:41:54;Bloco;1.5 Turbo;USI101780;OK;3,49;5;cc/min;;2;N
2026-07-30 20:41:54;Cabeçote;1.5 Turbo;USI104535;OK;2,79;4;cc/min;;2;N
2026-07-30 20:42:03;Cabeçote;1.5;USI104573;OK;2,01;4;cc/min;;2;N
2026-07-30 20:42:10;Bloco;1.0;USI101800;OK;1,23;5;cc/min;;2;N
2026-07-30 20:42:10;Cabeçote;1.0;USI104555;OK;0,99;4;cc/min;;2;N
2026-07-30 20:42:42;Bloco;1.5 Turbo;USI101814;OK;0,80;5;cc/min;;2;N
2026-07-30 20:42:42;Cabeçote;1.5 Turbo;USI104569;OK;0,64;4;cc/min;;2;N
2026-07-30 20:43:07;Leak Zero;1.0;MON107056;OK;1,44;3;cc/min;;2;N
2026-07-30 20:43:55;Bloco;1.5;USI101789;OK;1,45;5;cc/min;;2;N
2026-07-30 20:43:55;Cabeçote;1.5;USI104544;OK;1,16;4;cc/min;;2;N
2026-07-30 20:44:19;Bloco;1.5;USI101806;OK;1,18;5;cc/min;;2;N
2026-07-30 20:44:19;Cabeçote;1.5;USI104561;OK;0,94;4;cc/min;;2;N
2026-07-30 20:44:40;Water Leak;1.5 Turbo;MON109473;OK;3,02;6;cc/min;;2;N
2026-07-30 20:46:03;Leak Zero;1.5 Turbo;MON107077;OK;1,09;3;cc/min;;2;N
2026-07-30 20:46:46;Leak Zero;1.5;MON107059;OK;1,38;3;cc/min;;2;N
2026-07-30 20:47:01;Water Leak;1.5;MON109470;OK;4,08;6;cc/min;;2;N
2026-07-30 20:48:23;Bloco;1.5;USI101771;OK;1,82;5;cc/min;;2;N
2026-07-30 20:49:03;Water Leak;1.5 Turbo;MON109476;OK;0,99;6;cc/min;;2;N
2026-07-30 20:49:25;Bloco;1.5;USI101843;OK;1,92;5;cc/min;;2;N
2026-07-30 20:49:25;Cabeçote;1.5;USI104598;OK;1,54;4;cc/min;;2;N
2026-07-30 20:49:56;Leak Zero;1.0;MON107101;OK;1,68;3;cc/min;;2;N
2026-07-30 20:50:46;Leak Zero;1.5;MON107098;OK;1,76;3;cc/min;;2;N
2026-07-30 20:51:12;Leak Zero;1.5 Turbo;MON107118;OK;1,37;3;cc/min;;2;N
2026-07-30 20:51:53;Bloco;1.5 Turbo;USI101827;OK;1,58;5;cc/min;;2;N
2026-07-30 20:51:53;Cabeçote;1.5 Turbo;USI104582;OK;1,27;4;cc/min;;2;N
2026-07-30 20:52:15;Bloco;1.5 Turbo;USI101845;OK;3,59;5;cc/min;;2;N
2026-07-30 20:52:15;Cabeçote;1.5 Turbo;USI104600;OK;2,87;4;cc/min;;2;N
2026-07-30 20:52:19;Water Leak;1.5 Turbo;MON109498;OK;3,44;6;cc/min;;2;N
2026-07-30 20:53:29;Water Leak;1.5 Turbo;MON109517;OK;1,74;6;cc/min;;2;N
2026-07-30 20:53:47;Water Leak;1.5 Turbo;MON109513;OK;2,07;6;cc/min;;2;N
2026-07-30 20:54:17;Bloco;1.0;USI101854;OK;2,44;5;cc/min;;2;N
2026-07-30 20:54:17;Cabeçote;1.0;USI104609;OK;1,95;4;cc/min;;2;N
2026-07-30 20:55:14;Leak Zero;1.0;MON107060;OK;1,50;3;cc/min;;2;S
2026-07-30 20:56:59;Water Leak;1.5 Turbo;MON109516;OK;3,03;6;cc/min;;2;N
2026-07-30 20:57:51;Leak Zero;1.5 Turbo;MON107094;OK;2,11;3;cc/min;;2;N
2026-07-30 20:58:19;Water Leak;1.5;MON109512;OK;2,15;6;cc/min;;2;N
2026-07-30 20:59:15;Bloco;1.5 Turbo;USI101824;OK;2,45;5;cc/min;;2;N
2026-07-30 20:59:15;Cabeçote;1.5 Turbo;USI104579;OK;1,96;4;cc/min;;2;N
2026-07-30 20:59:18;Water Leak;1.5 Turbo;MON109518;OK;1,22;6;cc/min;;2;N
2026-07-30 21:00:34;Bloco;1.5 Turbo;USI101817;OK;3,32;5;cc/min;;2;N
2026-07-30 21:01:07;Leak Zero;1.5;MON107100;OK;1,56;3;cc/min;;2;N
2026-07-30 21:02:44;Cabeçote;1.5 Turbo;USI104613;OK;2,43;4;cc/min;;2;N
2026-07-30 21:03:00;Bloco;1.5 Turbo;USI101851;OK;1,21;5;cc/min;;2;N
2026-07-30 21:03:00;Cabeçote;1.5 Turbo;USI104606;OK;0,97;4;cc/min;;2;N
2026-07-30 21:03:19;Bloco;1.0;USI101782;OK;2,50;5;cc/min;;2;S
2026-07-30 21:03:19;Cabeçote;1.0;USI104537;OK;2,00;4;cc/min;;2;S
2026-07-30 21:03:40;Water Leak;1.0;MON109504;OK;3,35;6;cc/min;;2;N
2026-07-30 21:04:03;Water Leak;1.5;MON109502;OK;3,23;6;cc/min;;2;N
2026-07-30 21:04:14;Bloco;1.0;USI101836;OK;2,53;5;cc/min;;2;N
2026-07-30 21:04:14;Cabeçote;1.0;USI104591;OK;2,02;4;cc/min;;2;N
2026-07-30 21:04:18;Water Leak;1.0;MON109497;OK;1,09;6;cc/min;;2;N
